isolabel_ext,status,cover,overlay
BR-RS-SagradaFamilia,0,d3a0y d3a2j d3a2n d3a2p d3a2y d3a2z d3a3j d3a3k d3a3s,
BR-RS-SaldanhaMarinho,0,d380n d380p d380y d380z d381j d381k d381s d381t d381y d382n d382p d382z d383j d383k d383n d383s,
BR-RS-SaltoJacui,0,d25ft d25fy d274n d274p d274z d275j d275k d275n d275p d275s d275t d275y d275z d277j d277n d30at d30ay d30bs d30bt d320j d320k d320n d320p d320s d320t d320z d321j d321k d322j,
BR-RS-SalvadorMissoes,0,d29cj d29ck d29cn d29cp d29cs d29ct d29cy d29cz d29ej d29ek,
BR-RS-SalvadorSul,0,d343y d346p d346s d346t d346y d346z d347s d347t d349n d34cj,
BR-RS-Sananduva,0,d3c9p d3c9s d3c9t d3c9y d3c9z d3cak d3can d3cap d3cas d3cat d3cay d3caz d3cbj d3cbk d3cbn d3cbp d3cbs d3cbt d3cby d3cbz d3cej d3e0j d3e0k d3e0n d3e0p d3e0s d3e0t d3e0z d3e1j d3e1k,
BR-RS-SantAnaLivramento,0,c57v c5dm c5dr c5dv d02r d02v d03h d03r d08h d08m d08r d08v d09h d09r d0ah,
BR-RS-SantaBarbaraSul,0,d27v d2dm d2dv d32r d38h d38r,
BR-RS-SantaCeciliaSul,0,d397y d397z d39dn d39dp d39dz d3c2s d3c2t d3c2y d3c2z d3c3t d3c8j d3c8k d3c8n d3c8p d3c8s d3c8z d3c9j d3c9k,
BR-RS-SantaClaraSul,0,d316t d316y d316z d317s d317t d31cj d31cn,
BR-RS-SantaCruzSul,0,d1br d31h d31r,
BR-RS-SantaMargaridaSul,0,d0cr d0cv d0dr d0eh d0em,
BR-RS-SantaMaria,0,d0ev d0fr d0fv d24m d25h d25m,
BR-RS-SantaMariaHerval,0,d353p d353s d353y d353z d356j d356k d356s d356t d359n d35cj,
BR-RS-SantaRosa,0,d29ft d29fy d29fz d2b5j d2b5k d2b5n d2b5p d2b5y d2b5z d2cas d2cat d2cay d2caz d2cbt d2e0j d2e0k d2e0n d2e0p d2e0s d2e0t d2e0y d2e0z d2e1j d2e1k d2e1s d2e1t d2e2j d2e2n d2e2p d2e3j,
BR-RS-SantaTereza,0,d34bk d34bp d34bs d34bt d34by d34bz d361j d361k d361n,
BR-RS-SantaVitoriaPalmar,0,fa7v fadm fadv fb2r fb8h fb8m fb8r fb8v fb9r fbah fbam fbbh,
BR-RS-SantanaBoaVista,0,d07v d0dm d12r d18h d18r,
BR-RS-Santiago,0,d21r d21v d23h d23m d23r d24r d26h,
BR-RS-SantoAngelo,0,d2ch d2cm d2cr d2cv,
BR-RS-SantoAntonioMissoes,0,d22r d22v d23r d28h d28m d28v d29h,
BR-RS-SantoAntonioPalma,0,d33ft d33fy d36at d395j d395k d395n d395p d395z d3c0j d3c0k,
BR-RS-SantoAntonioPatrulha,0,d1fm d1fv d35m d4ah d4ar d60h,
BR-RS-SantoAntonioPlanalto,0,d385k d385p d385s d385t d385y d385z d387j d387k d387n d387p d387s d387z d392j d392k d392s,
BR-RS-SantoAugusto,0,d2dap d2das d2dat d2day d2daz d2dbj d2dbk d2dbn d2dbp d2dbs d2dbt d2dby d2dbz d2dej d2dek d2f0j d2f0k d2f0n d2f0p d2f0s d2f0t d2f0y d2f0z d2f1j d2f1k d2f1s d2f1t d2f2n,
BR-RS-SantoCristo,0,d2b4k d2b4p d2b4s d2b4t d2b4y d2b4z d2b5j d2b5k d2b5p d2b5s d2b5t d2b5y d2b5z d2b6j d2b6n d2b6p d2b7j d2b7k d2b7n d2b7p d2e0k d2e0s,
BR-RS-SantoExpeditoSul,0,d3cbp d3cbs d3cbt d3cby d3cbz d3ces d3cet d3e1j d3e1n d3e1p d3e4j d3e4k,
BR-RS-SaoBorja,0,c77h c77m c77r c77v c7dm d22h d22m d22r d22v d28h d28m,
BR-RS-SaoDomingosSul,0,d36ap d36as d36at d36ay d36az d3c0j d3c0n,
BR-RS-SaoFranciscoAssis,0,d20m d20v d21h d21m d21r d21v,
BR-RS-SaoFranciscoPaula,0,d35m d35v d37m d37v d60h d60m d60r d60v d62h d62r,
BR-RS-SaoGabriel,0,d09v d0bm d0bv d0ch d0cm d0cr d0cv d0eh d0em d0er d0ev d0fh d0fr,
BR-RS-SaoJeronimo,0,d19v d1bm d1cr d1eh d1er,
BR-RS-SaoJoaoPolesine,0,d254k d254p d254s d254y d254z d255s d255t d256n,
BR-RS-SaoJoaoUrtiga,0,d3e0n d3e0p d3e0s d3e0t d3e0y d3e0z d3e1j d3e1k d3e1s d3e1t d3e2j d3e2k d3e2n d3e2p,
BR-RS-SaoJorge,0,d36bs d36bt d36by d36et d3c1j d3c1k d3c1n d3c1p d3c4j d3c4k,
BR-RS-SaoJoseAusentes,0,d62m d62v d63h d63r d68m d69h,
BR-RS-SaoJoseHerval,0,d31by d31et d331n d331p d331y d331z d334j d334k d334s,
BR-RS-SaoJoseHortencio,0,d345y d347n d347p d350t d352j d352k d352p d352s d352z,
BR-RS-SaoJoseInhacora,0,d2e4t d2e4y d2e5t d2e6j d2e6k d2e6n d2e6p d2e6s d2e6z d2e7j d2e7k,
BR-RS-SaoJoseMissoes,0,d3a0p d3a0s d3a0t d3a0y d3a0z d3a1k d3a1s d3a1t d3a2n,
BR-RS-SaoJoseNorte,0,d11m d11v d14h d14r d14v d15r d16m d17h,
BR-RS-SaoJoseOuro,0,d3e3n d3e3p d3e3z d3e4j d3e4k d3e4n d3e4p d3e4s d3e4t d3e4y d3e4z d3e5j d3e5k d3e5s d3e6j d3e6k d3e6n d3e6p d3e6s d3e6t d3e6y d3e6z,
BR-RS-SaoJoseSul,0,d344y d344z d345t d346n d346p d346z d347j d347k d347s,
BR-RS-SaoLeopoldo,0,d1fay d1faz d1fbk d1fbs d1fbt d350n d350p,
BR-RS-SaoLourencoSul,0,d13h d13m d13r d13v d16h d16r,
BR-RS-SaoLuizGonzaga,0,d23r d23v d29h d29m d29r d2ch,
BR-RS-SaoMarcos,0,d370y d371k d371s d371t d371y d371z d372n d372p d372z d373j d373k d373n d373p d373s d374s d374t d376j,
BR-RS-SaoMartinho,0,d2e5t d2e5y d2e7j d2e7k d2e7n d2e7p d2e7s d2e7z d2f0t d2f0y d2f2j d2f2k d2f2n,
BR-RS-SaoMartinhoSerra,0,d24m d24v d25h d25r,
BR-RS-SaoMiguelMissoes,0,d23m d23v d26h d26r d29m d2ch,
BR-RS-SaoNicolau,0,d287k d287p d287s d287t d287y d287z d28cy d28cz d28dj d28dk d28dn d28dp d28ds d28dt d28dy d28dz d28en d28fj d292j d292k d292n d292p d292s d292t d292z d298j d298k d298n,
BR-RS-SaoPauloMissoes,0,d29ap d29ay d29az d29bj d29bk d29bn d29bp d29bs d29bt d29by d29bz d29ej d29ek d2b1j,
BR-RS-SaoPedroButia,0,d299n d299p d299y d299z d29bn d29cj d29ck d29cs d29ct d29ej,
BR-RS-SaoPedroMissoes,0,d2f5p d2f5y d2f5z d2f7n d3a0k d3a0s d3a0t d3a0y d3a2j d3a2n,
BR-RS-SaoPedroSerra,0,d346ea d346eb d346ee d346ef d346f9 d346fa d346fb d346fc d346fd d346fe d346ff d346t d347t d34cj d34cn d34dj,
BR-RS-SaoPedroSul,0,d0er d24h d24m,
BR-RS-SaoSebastiaoCai,0,d345k d345s d345t d345y d345z d347j d347n d347p d350k d350s d350t d352k,
BR-RS-SaoSepe,0,d0dr d0dv d0em d0fh d0fm d0fr d0fv d1ah d1ar,
BR-RS-SaoValentim,0,d3adn d3adp d3b2t d3b2y d3b8j d3b8k d3b8n d3b8p d3b8s d3b8t d3b8y d3b8z,
BR-RS-SaoValentimSul,0,d34bt d360n d360p d360y d360z d361j d361k d361n d361p d361s d361t d361z,
BR-RS-SaoValerioSul,0,d2e5n d2e5p d2e5y d2e5z d2f0j d2f0k d2f0s d2f0t d2f0z,
BR-RS-SaoVendelino,0,d34dj d34dk d34dn d34dp,
BR-RS-SaoVicenteSul,0,d0br d0bv d0er d21h d21m d24h,
BR-RS-Sapiranga,0,d351n d351p d351s d351t d351y d351z d353n d354j d354k d354s d354t d356j,
BR-RS-SapucaiaSul,0,d1fan d1fap d1faz d1fbj d1fbk d1fbs,
BR-RS-Sarandi,0,d38bn d38by d38bz d38ct d38cy d38ej d38ek d38en d38ep d38es d38et d38ey d38ez d38fs d38ft d3a1j d3a1k d3a1n d3a1p d3a1s d3a1t d3a1z d3a4j d3a4n,
BR-RS-Seberi,0,d2f7t d2f7y d2fcy d2fcz d2fdj d2fdk d2fdn d2fdp d2fds d2fdt d2fdy d2fdz d2fen d2ffj d2ffk d2ffn d2ffp,
BR-RS-SedeNova,0,d2e7p d2e7s d2e7t d2e7y d2e7z d2edj d2edn d2f2k d2f2s d2f2t d2f8j,
BR-RS-Segredo,0,d309n d309p d309s d309t d309y d309z d30bj d30bn d30bp d30ck d30cp d30cs d30ct d30cy d30cz d30ej d30ek d30es,
BR-RS-Selbach,0,d329k d329p d329s d329t d329y d329z d32bj d32bk d32bn d32bp d32bs d32bz d32cs d32ct d32ej d32ek d32es,
BR-RS-SenadorSalgadoFilho,0,d29dy d29dz d29fn d29fp d29fy d29fz d2c8s d2c8t d2caj d2cak d2can d2cap d2cas d2caz,
BR-RS-SentinelaSul,0,d1c3k d1c3p d1c3y d1c3z d1c6s d1c6t d1c9n d1c9p d1c9y d1c9z d1ccj d1cck d1ccp d1ccs d1cct d1ccy d1ccz,
BR-RS-SerafinaCorrea,0,d33dp d33dy d33dz d33fj d33fk d33fn d33fp d368k d368p d368s d368t d368y d368z d36an,
BR-RS-Serio,0,d316t d319n d319p d319z d31cj d31ck d31cn d31cp,
BR-RS-Sertao,0,d398y d399t d399y d39ak d39an d39ap d39as d39at d39ay d39az d39bj d39bk d39bn d39bp d39bs d39bz d39ct d39cy d39ej d39ek d39en d39ep d39es d39ey d39ez d39fj d39fk d39fs d39ft,
BR-RS-SertaoSantana,0,d1c9t d1c9y d1c9z d1cbj d1cbk d1cbn d1cbp d1cby d1cbz d1cct d1ccy d1cej d1cek d1cen d1cep d1ces d1cez,
BR-RS-SeteSetembro,0,d2c2t d2c2y d2c8j d2c8k d2c8n d2c8p d2c8s d2c8t d2c8y d2c8z d2c9s,
BR-RS-SeverianoAlmeida,0,d3bcy d3bdt d3bdy d3ben d3bep d3bez d3bfj d3bfk d3bfn d3bfp d3bfs d3bft d3bfz,
BR-RS-SilveiraMartins,0,d251p d251y d251z d253n d254j d254k d254s d254t d254y d254z d256j,
BR-RS-Sinimbu,0,d30m d30v d31h d31r,
BR-RS-Sobradinho,0,d303t d303y d309j d309k d309n d309p d309s d309z,
BR-RS-Soledade,0,d30v d32m d32v d33h d33r d33v,
BR-RS-Tabai,0,d1ebt d340n d341j d341k d341n d341p d341s d341t d341y d341z,
BR-RS-Tapejara,0,d39ds d39dt d39dy d39dz d39ep d39fj d39fk d39fn d39fp d39fs d3c8s d3c8t d3caj d3cak d3cas,
BR-RS-Tapera,0,d329y d32bn d32cs d32ct d32cy d32cz d32dt d32ej d32ek d32en d32ep d32fj d32fk,
BR-RS-Tapes,0,d1ch d1cm d1cv d1dh d1dr,
BR-RS-Taquara,0,d1fes d1fet d1fey d1fez d1ffs d1fft d1ffy d1ffz d354j d354k d354n d354p d354z d355j d355k d355n d355p d355s d355t d355y d355z d357n d357p d357z d600s d600t d602j d602k,
BR-RS-Taquari,0,d1eak d1ean d1eap d1eas d1eat d1eay d1eaz d1ebj d1ebk d1ebs d1ebt d315n d340j d340k d340n d340p d340s d340y d340z d341j d341k d341s d341t,
BR-RS-TaquarucuSul,0,d2fcy d2fej d2fek d2fen d2fep d2fez d2ffj d2ffk,
BR-RS-Tavares,0,d17h d17m d17r d17v,
BR-RS-TenentePortela,0,d2faj d2fak d2fan d2fap d2fas d2fat d2fay d2faz d2fbj d2fbk d2fbn d2fbp d2fbs d2fbt d2fby d2fbz d850n d850p d851j,
BR-RS-TerraAreia,0,d604z d605k d605p d605s d605t d605y d605z d607j d607n d610s d612j,
BR-RS-Teutonia,0,d342j d342k d342n d342p d342y d342z d343k d343p d343s d343t d343y d343z d348n d348p d349j d349k d349n,
BR-RS-TioHugo,0,d32fn d32fp d32fy d32fz d33aj d33ak d33as d33at d390j,
BR-RS-TiradentesSul,0,d2edt d2eek d2een d2eep d2ees d2eet d2eey d2eez d2efj d2efk d2efs d2eft d844j d844k d844n d844p,
BR-RS-Toropi,0,d242y d242z d243j d243k d243p d243s d243t d243y d243z d246s d246t d249j d249n d24cj,
BR-RS-Torres,0,d612y d613s d613t d618y d618z d619j d619k d619n d619p d619s d619t d619z d61an d61ap,
BR-RS-Tramandai,0,d4a3y d4a3z d4a6s d4a6t d4a6y d4a6z d4a7t d4acj d4ack d4acn d4acp d4adj d4adk,
BR-RS-Travesseiro,0,d31cy d31dk d31ds d31dt d31dy d31dz d31en d31ep d31fj d31fk d31fn,
BR-RS-TresArroios,0,d3bcj d3bck d3bcn d3bcp d3bcs d3bct d3bcy d3bcz d3bdk d3bds d3bdt d3bej d3bek d3ben d3bep,
BR-RS-TresCachoeiras,0,d605y d605z d607n d607p d607s d607y d607z d610s d610t d612j d612k d612p d612s d612t d612y d612z d618j d618n,
BR-RS-TresCoroas,0,d356k d356p d356s d356z d357j d357k d357p d357s d357t d357y d357z d35dj d35dn,
BR-RS-TresForquilhas,0,d606y d607j d607k d607n d607p d607s d607t d607y d607z d60cn d60cp d60dj d60dk d60dn d60dp,
BR-RS-TresMaio,0,d2e0y d2e1k d2e1s d2e1t d2e1y d2e1z d2e2n d2e2p d2e3j d2e3k d2e3n d2e3p d2e3y d2e3z d2e4s d2e4t d2e4y d2e4z d2e6j d2e6k d2e6n d2e6s d2e6t d2e6y d2e6z d2ecj,
BR-RS-TresPalmeiras,0,d3a6s d3a6t d3a6y d3a6z d3a7k d3a7s d3a7t d3a9n d3acj d3ack d3acn d3acp d3adj,
BR-RS-TresPassos,0,d2eds d2edt d2edy d2edz d2efj d2efk d2efn d2efp d2efy d2efz d2f8s d2f8t d2f8y d2f8z d2faj d2fak d2fan d2fas d2fat,
BR-RS-TrindadeSul,0,d3a9k d3a9n d3a9p d3a9s d3a9t d3a9y d3a9z d3abj d3abn d3acj d3ack d3acn d3acp d3acs d3act d3acy d3acz d3adj d3adk d3ads,
BR-RS-Triunfo,0,d1er d1ev d1fr d34h d34m,
BR-RS-Tucunduva,0,d2b7y d2e2p d2e2s d2e2t d2e2y d2e2z d2e3k d2e3p d2e3s d2e3t d2e3z d2e8j d2e8n d2e8p d2e9j d2e9k,
BR-RS-Tunas,0,d30by d30bz d30ek d30es d30et d30ey d321n d321p d324j d324k d324n d324p d324s d324z,
BR-RS-TupanciSul,0,d3cek d3cep d3ces d3cet d3cey d3cez d3cfs d3cft d3e4j d3e4n d3e4p d3e5j,
BR-RS-Tupancireta,0,d24r d24v d25r d26h d26m d27h d27m d27r,
BR-RS-Tupandi,0,d346y d346z d347k d347s d347t,
BR-RS-Tuparendi,0,d2b5y d2b7j d2b7k d2b7n d2b7p d2b7s d2b7t d2b7y d2b7z d2bdn d2e0t d2e0y d2e2j d2e2k d2e2n d2e2p d2e2s d2e2t d2e2z,
BR-RS-Turucu,0,d11ft d11fy d131y d131z d133n d133p d134n d134p d134s d134t d134y d134z d135j d135k d135n d135p d135s d135z d136j d136k d136n d136p,
BR-RS-Ubiretama,0,d29dt d29dy d29en d29ep d29fj d29fk d29fn d29fp d29fy d29fz,
BR-RS-UniaoSerra,0,d337t d337y d33dj d33dk d33dn d33dp d33ds d33dz d362t d368j d368k,
BR-RS-Unistalda,0,d20v d21r d22m d23h,
BR-RS-Uruguaiana,0,c5bm c5bv c5eh c5em c5er c5ev c5fh c5fm c5fr c5fv c74h c74m c74v c75h,
BR-RS-Vacaria,0,d37r d37v d3dh d3dm d3dr d3dv,
BR-RS-ValeReal,0,d358j d358k d358p d358s d358t d358z,
BR-RS-ValeSol,0,d1bat d304y d305j d305k d305n d305p d305s d305t d305y d305z d306n d306y d306z d307j d307k d307n d307p d307s d307t d307y d307z d30dj d310j d310k,
BR-RS-ValeVerde,0,d1bct d1bcy d1bcz d1bds d1bdt d1bdz d1bek d1ben d1bep d1bes d1bet d1bey d1bez d1bfj d1bfk d1bfs d1bft d1bfy d314n d315j d315n,
BR-RS-Vanini,0,d36ay d36bt d3c0j d3c0k d3c0n d3c0p d3c1j d3c1k,
BR-RS-VenancioAires,0,d1bv d1er d31h d31m d31r d31v d34h,
BR-RS-VeraCruz,0,d1bak d1ban d1bap d1bas d1bat d1bay d1baz d305p d305y d305z d307n d310j d310k d310n d310p d310s d310t d310y d310z d312j,
BR-RS-Veranopolis,0,d361p d361z d363n d363p d363z d364k d364n d364p d364s d364t d364y d364z d365s d365t d366j d366k d366n d366p d366s d366z d367j d367k d367s,
BR-RS-VespasianoCorrea,0,d360j d360k d360n d360p d360s d360z d361j,
BR-RS-Viadutos,0,d3b7n d3b7p d3b7y d3b7z d3bdj d3bdk d3bdn d3bdp d3bds d3bdt d3bdy d3bdz d3bfn d3e2s d3e2t d3e2y d3e2z d3e8j d3e8k d3e8n d3e8s,
BR-RS-Viamao,0,d1dr d1dv d1fh d1fm d1fr d1fv d4ah,
BR-RS-VicenteDutra,0,d854y d854z d855k d855p d855s d855t d855y d855z d856n d857j d857k d857n,
BR-RS-VictorGraeff,0,d32dt d32fj d32fk d32fn d32fp d32fs d32ft d32fy d32fz d385j d385k d385n d385p d385y d385z d390j d390k d390s d390t,
BR-RS-VilaFlores,0,d363y d363z d366k d366s d366t d366y d366z d367s d367t,
BR-RS-VilaLangaro,0,d396y d39cj d39cn d39cp d39cy d39cz d39dj d39dk d39ds d39dt d39en d39fj,
BR-RS-VilaMaria,0,d33cy d33dt d33en d33ep d33es d33et d33ey d33ez d33fj d33fk d33fs d33ft d394j d394n d394p d395j,
BR-RS-VilaNovaSul,0,d0cfn d0cfp d0cfy d0cfz d0daj d0dak d0dap d0das d0dat d0day d0daz d0dbt d0e5k d0e5n d0e5p d0e5s d0e5y d0e5z d0f0j d0f0k d0f0n d0f0p d0f0s d0f0t d0f0z d0f1j,
BR-RS-VistaAlegre,0,d2fek d2fep d2fes d2fet d2fey d2fez d854j d854k d854n,
BR-RS-VistaAlegrePrata,0,d362y d362z d363s d363t d363y d368n d368p d369j d369k d369n,
BR-RS-VistaGaucha,0,d2fbt d2fby d850n d851j d851k d851n d851p d851s,
BR-RS-VitoriaMissoes,0,d297p d297z d2c0k d2c0n d2c0p d2c0s d2c0t d2c0y d2c0z d2c1k d2c1s d2c1t d2c2j d2c2k d2c2n d2c2p d2c2s d2c2z d2c3j d2c3k,
BR-RS-Westfalia,0,d343t d349j d349k d349n d349p,
BR-RS-XangriLa,0,d4afj d4afk d4afn d4afp d4afs d4afz,
BR-SC-AbdonBatista,0,d3f2y d3f3s d3f3t d3f3y d3f3z d3f6s d3f6t d3f8n d3f9j d3f9k d3f9n d3f9p d3f9s d3f9z d3fcj d3fck,
BR-SC-AbelardoLuz,0,d91v d93h d93m,
BR-SC-Agrolandia,0,d6b3t d6b3y d6b8y d6b8z d6b9j d6b9k d6b9n d6b9p d6b9s d6b9t d6b9y d6b9z d6ban d6bap d6bbj d6bbk d6bbn d6bbp d6bbs,
BR-SC-Agronomica,0,d6bbn d6bbp d6bby d6bbz d6bej d6bek d6bes d6bet dc11n dc14j,
BR-SC-AguaDoce,0,d94m d94r d94v d96h d96m,
BR-SC-AguasChapeco,0,d901t d901y d903j d903k d903n d903p d903y d903z d906k d906s d906t d909n d909p d90cj d90ck,
BR-SC-AguasFrias,0,d90cs d90ct d90cy d90cz d90ej d90ek d90en d90ep,
BR-SC-AguasMornas,0,d6e4j d6e4k d6e4p d6e4s d6e4t d6e4y d6e4z d6e5k d6e5s d6e5t d6e6j d6e6k d6e6n d6e6p d6e6s d6e6z d6e7j d6e7k d6e7s,
BR-SC-AlfredoWagner,0,d6bm d6bv d6eh d6er,
BR-SC-AltoBelaVista,0,d3bfp d3bfz d3e8s d3e8t d3e8y d3e8z d3eaj d3eak d3ean d3eas d3eat,
BR-SC-Anchieta,0,d874y d874z d875s d875t d875y d875z d876n d877j d877k d877n d877p d877z d920t d922j d922k d922s,
BR-SC-Angelina,0,d6e2y d6e2z d6e3p d6e3s d6e3t d6e3y d6e3z d6e6s d6e6t d6e6y d6e6z d6e8n d6e8p d6e8z d6e9j d6e9k d6e9n d6e9p d6e9s d6e9y d6e9z d6ecj d6eck d6ecn d6ecp d6ecs d6ect d6ecy d6ecz,
BR-SC-AnitaGaribaldi,0,d3f0t d3f0y d3f0z d3f1j d3f1k d3f1n d3f1p d3f1s d3f1t d3f1y d3f1z d3f2j d3f2n d3f2p d3f2y d3f2z d3f3j d3f3k d3f3n d3f3p d3f3s d3f3t d3f3z d3f4k d3f4s d3f4t d3f6j d3f6k d3f6p d3f6s d3f8n,
BR-SC-Anitapolis,0,d6cap d6cas d6cat d6cay d6caz d6cbj d6cbk d6cbn d6cbp d6cbs d6cbt d6cby d6cbz d6cek d6ces d6cet d6e0n d6e0p d6e1j d6e1k d6e1n d6e1p d6e1s d6e1t d6e1y d6e1z d6e4j d6e4k d6e4s d6e4t,
BR-SC-AntonioCarlos,0,d6e6y d6e7t d6ecn d6ecp d6ecy d6ecz d6edj d6edk d6edn d6edp d6eds d6edt d6edy d6edz d6efj d6efn d6f8j,
BR-SC-Apiuna,0,dc15k dc15n dc15p dc15s dc15t dc15y dc15z dc17j dc17k dc17n dc17p dc17s dc17t dc17y dc17z dc40j dc40k dc40p dc40s dc40t dc40y dc40z dc41s dc42j dc42k dc42n dc42p dc42s dc42t dc42z,
BR-SC-Arabuta,0,d914t d914y d914z d915t d916j d916k d916n d916p d916s d917j d917k,
BR-SC-Araquari,0,dc65t dc65y dc65z dc67j dc67k dc67n dc67p dc67y dc67z dc6dn dc6dp dc70k dc70p dc70s dc70t dc70y dc70z dc72j dc72k dc72s dc72t dc72y dc72z dc78j dc78k,
BR-SC-Ararangua,0,d634k d634n d634p d634s d634t d634y d634z d635s d635t d635y d636j d636n d637j d637k d637n d637p d637z d662j d662k d662s,
BR-SC-Armazem,0,d6c3n d6c3p d6c3y d6c3z d6c6j d6c6k d6c6n d6c6p d6c6s d6c6t d6c6z d6c9n d6ccj,
BR-SC-ArroioTrinta,0,d94dk d94dn d94dp d94dy d94dz d958j d958k d958s d958t,
BR-SC-Arvoredo,0,d912n d912p d912y d912z d913j d913k d913s d913t d919j,
BR-SC-Ascurra,0,dc17t dc17y dc17z dc1dn dc1dp dc42s dc42t dc42y dc48j,
BR-SC-Atalanta,0,d6b9s d6b9t d6b9y d6b9z d6bbj d6bbn d6bbp d6bct d6bej d6bek,
BR-SC-Aurora,0,d6bej d6bek d6ben d6bep d6bes d6bet d6bey d6bez d6bfk d6bfs d6bft dc14n dc15j,
BR-SC-BalnearioArroioSilva,0,d634n d634p d634z d635j d635k d635s d635t d635y d635z d637n,
BR-SC-BalnearioBarraSul,0,dc70t dc70y dc70z dc72j dc72k dc72n dc72p dc72s dc72t dc72y dc72z,
BR-SC-BalnearioCamboriu,0,dc52p dc52s dc52t dc52y dc52z dc53s dc58n,
BR-SC-BalnearioGaivota,0,d61bn d61bp d61bz d61ej d61ek d61ep d61es d61et d61ey d61ez d634j d634n,
BR-SC-BalnearioPicarras,0,dc4fn dc4fp dc4fz dc58t dc5aj dc5ak dc5an dc5as,
BR-SC-BalnearioRincao,0,d662k d662p d662s d662t d662y d662z d663t d668n,
BR-SC-Bandeirante,0,d85bj d85bk d85bn d85bp d85bs d85bt d85by d85bz d85ek d85es d85et d871n,
BR-SC-BarraBonita,0,d85ey d85fs d85ft d874n d874p d874z d875j d875k d875s d875t,
BR-SC-BarraVelha,0,dc4fp dc4fy dc4fz dc5ak dc5as dc5at dc65n dc70j dc70k dc70p dc70s,
BR-SC-BelaVistaToldo,0,dc2h dc2r,
BR-SC-Belmonte,0,d859s d859t d859y d859z d85bj d85bn d85bp d85cs d85ct d85ej,
BR-SC-BeneditoNovo,0,dc1cy dc1cz dc1dj dc1dk dc1dn dc1dp dc1ds dc1dt dc1dy dc1dz dc1fj dc1fk dc1fn dc1fp dc1ft dc1fy dc1fz dc35j dc35n dc48s dc48t dc4aj dc4ak dc4as dc4at,
BR-SC-Biguacu,0,d6edn d6edp d6edy d6edz d6efj d6efk d6efn d6efp d6f8j d6f8k d6f8n d6f8p d6f8s d6f8t d6f8y d6f8z d6faj d6fak d6fan d6fap d6fas d6faz,
BR-SC-Blumenau,0,dc4h dc4m dc4r dc4v dc6h dc6m,
BR-SC-BocainaSul,0,d69ay d69bt d6a5p d6a5y d6a5z d6a7n d6a7p d6b0j d6b0k d6b0n d6b0p d6b0s d6b0t d6b0y d6b0z d6b1j d6b1k d6b1p d6b1s d6b1t d6b1y d6b1z d6b2j d6b2k d6b2n d6b2p d6b2s d6b2t d6b2z d6b3j d6b3k,
BR-SC-BomJardimSerra,0,d63r d63v d69h d69m d69v,
BR-SC-BomJesus,0,d91bk d91bp d91bs d91bt d91by d91bz d931j d931n,
BR-SC-BomJesusOeste,0,d90ay d90az d90bt d920n d920p d921j d921k,
BR-SC-BomRetiro,0,d69v d6bh d6bm d6cr d6eh,
BR-SC-Bombinhas,0,dc50p dc50p dc50p dc51j dc51j dc51k dc51k dc51k dc51p dc51p dc51p dc51s dc51s dc51s dc51t dc51t dc51t dc51y dc51y dc51y dc51z dc51z dc51z,
BR-SC-Botuvera,0,d6eay d6eaz d6ebt d6eby d6eet dc40n dc40p dc41j dc41k dc41n dc41p dc41s dc41t dc41y dc41z dc44j dc44k dc44s dc44z,
BR-SC-BracoNorte,0,d6c1t d6c1y d6c2p d6c2z d6c3j d6c3k d6c3n d6c3p d6c3s d6c3t d6c3y d6c3z d6c9j d6c9n,
BR-SC-BracoTrombudo,0,d6b8y d6baj d6bak d6ban d6bap d6bay d6baz d6bbk d6bbs d6bbt,
BR-SC-Brunopolis,0,d3fcy d3fdt d3fek d3fen d3fep d3fes d3fet d3fey d3fez d3ffj d3ffk d3ffn d3ffp d3ffs d3fft d3ffy d3ffz d954j d954n d954p d955j d955k,
BR-SC-Brusque,0,dc44j dc44k dc44n dc44p dc44s dc44t dc44y dc44z dc45s dc45t dc45y dc46n dc46p dc46z dc47j dc47k dc47n dc47s dc47t,
BR-SC-Cacador,0,d94v d95r d95v d96m d97h d97m,
BR-SC-Caibi,0,d857j d857k d857n d857p d857y d857z d85dn d85dp d85dz d902k d902s d902t d908j d908k d908s,
BR-SC-Calmon,0,d95r d95v d97h d97m,
BR-SC-Camboriu,0,dc45y dc45z dc47n dc47p dc47z dc50s dc50t dc52j dc52k dc52n dc52p dc52s dc52t dc52z,
BR-SC-CampoAlegre,0,dc3v dc6r dc6v dcch dccm,
BR-SC-CampoBeloSul,0,d3dv d3fm d68r d6ah,
BR-SC-CampoEre,0,d877y d877z d87dn d920t d920y d921t d922j d922k d922n d922p d922s d922t d922y d922z d923j d923k d923n d923s d923t d923y d923z d928j d928n d928p d929j d929n d929p d92cj d92ck,
BR-SC-CamposNovos,0,d3em d3ev d3fh d3fr d3fv d94m d95h d95m,
BR-SC-Canelinha,0,d6efp d6eft d6efy d6efz d6fat dc45j dc45k dc45n dc45p dc45s dc45t dc45y dc45z dc50j,
BR-SC-Canoinhas,0,d97m d97v dc2h dc2r dc2v dc8h,
BR-SC-CapaoAlto,0,d3dm d3dv d68h d68r d6ah,
BR-SC-Capinzal,0,d3e9y d3e9z d3ebk d3ebn d3ebp d3ebs d3ebz d3ecs d3ect d3ecy d3eej d3eek d3een d3eep d3ees d3eet d3eey d3eez,
BR-SC-CapivariBaixo,0,d66et d66ey d66ez d6c4j d6c4k d6c4n d6c4p d6c4s d6c4z,
