isolabel_ext,neighbor_perc,neighbor_isolabel
BR-MS-Bataypora,2,BR-PR-Marilena
BR-MS-BelaVista,25,BR-MS-Caracol
BR-MS-BelaVista,18,BR-MS-Jardim
BR-MS-BelaVista,16,BR-MS-PontaPora
BR-MS-BelaVista,12,BR-MS-AntonioJoao
BR-MS-Bodoquena,41,BR-MS-Miranda
BR-MS-Bodoquena,30,BR-MS-Bonito
BR-MS-Bodoquena,27,BR-MS-PortoMurtinho
BR-MS-Bodoquena,2,BR-MS-Corumba
BR-MS-Bonito,26,BR-MS-Nioaque
BR-MS-Bonito,21,BR-MS-Bodoquena
BR-MS-Bonito,16,BR-MS-Miranda
BR-MS-Bonito,16,BR-MS-PortoMurtinho
BR-MS-Bonito,14,BR-MS-Jardim
BR-MS-Bonito,6,BR-MS-Anastacio
BR-MS-Bonito,1,BR-MS-GuiaLopesLaguna
BR-MS-Brasilandia,48,BR-MS-SantaRitaPardo
BR-MS-Brasilandia,16,BR-MS-TresLagoas
BR-MS-Brasilandia,15,BR-MS-AguaClara
BR-MS-Brasilandia,9,BR-MS-RibasRioPardo
BR-MS-Brasilandia,5,BR-SP-Panorama
BR-MS-Brasilandia,4,BR-SP-Pauliceia
BR-MS-Brasilandia,4,BR-SP-PresidenteEpitacio
BR-MS-Caarapo,41,BR-MS-LagunaCarapa
BR-MS-Caarapo,24,BR-MS-Dourados
BR-MS-Caarapo,21,BR-MS-Juti
BR-MS-Caarapo,6,BR-MS-Vicentina
BR-MS-Caarapo,4,BR-MS-Amambai
BR-MS-Caarapo,4,BR-MS-FatimaSul
BR-MS-Camapua,23,BR-MS-ParaisoAguas
BR-MS-Camapua,20,BR-MS-Figueirao
BR-MS-Camapua,19,BR-MS-SaoGabrielOeste
BR-MS-Camapua,17,BR-MS-RibasRioPardo
BR-MS-Camapua,11,BR-MS-Bandeirantes
BR-MS-Camapua,7,BR-MS-AguaClara
BR-MS-Camapua,3,BR-MS-CostaRica
BR-MS-CampoGrande,30,BR-MS-RibasRioPardo
BR-MS-CampoGrande,27,BR-MS-NovaAlvoradaSul
BR-MS-CampoGrande,14,BR-MS-Jaraguari
BR-MS-CampoGrande,13,BR-MS-Terenos
BR-MS-CampoGrande,12,BR-MS-Sidrolandia
BR-MS-CampoGrande,4,BR-MS-Rochedo
BR-MS-Caracol,42,BR-MS-PortoMurtinho
BR-MS-Caracol,34,BR-MS-BelaVista
BR-MS-Caracol,4,BR-MS-Jardim
BR-MS-Cassilandia,34,BR-GO-Apore
BR-MS-Cassilandia,25,BR-MS-ChapadaoSul
BR-MS-Cassilandia,25,BR-MS-Inocencia
BR-MS-Cassilandia,12,BR-MS-Paranaiba
BR-MS-Cassilandia,5,BR-GO-Itaja
BR-MS-ChapadaoSul,34,BR-MS-ParaisoAguas
BR-MS-ChapadaoSul,27,BR-MS-Cassilandia
BR-MS-ChapadaoSul,11,BR-GO-ChapadaoCeu
BR-MS-ChapadaoSul,10,BR-MS-Inocencia
BR-MS-ChapadaoSul,7,BR-MS-CostaRica
BR-MS-ChapadaoSul,5,BR-MS-AguaClara
BR-MS-ChapadaoSul,4,BR-GO-Apore
BR-MS-ChapadaoSul,2,BR-GO-Mineiros
BR-MS-Corguinho,33,BR-MS-Aquidauana
BR-MS-Corguinho,26,BR-MS-Rochedo
BR-MS-Corguinho,25,BR-MS-RioNegro
BR-MS-Corguinho,8,BR-MS-Bandeirantes
BR-MS-Corguinho,6,BR-MS-SaoGabrielOeste
BR-MS-Corguinho,2,BR-MS-Terenos
BR-MS-CoronelSapucaia,31,BR-MS-Amambai
BR-MS-CoronelSapucaia,25,BR-MS-Paranhos
BR-MS-CoronelSapucaia,14,BR-MS-Tacuru
BR-MS-CoronelSapucaia,12,BR-MS-AralMoreira
BR-MS-Corumba,15,BR-MS-Aquidauana
BR-MS-Corumba,13,BR-MT-BaraoMelgaco
BR-MS-Corumba,11,BR-MT-Pocone
BR-MS-Corumba,10,BR-MS-PortoMurtinho
BR-MS-Corumba,6,BR-MT-Itiquira
BR-MS-Corumba,4,BR-MS-Ladario
BR-MS-Corumba,4,BR-MS-Miranda
BR-MS-Corumba,3,BR-MS-Coxim
BR-MS-Corumba,2,BR-MS-RioVerdeMatoGrosso
BR-MS-Corumba,1,BR-MS-Sonora
BR-MS-Corumba,1,BR-MT-Caceres
BR-MS-Corumba,0,BR-MS-Bodoquena
BR-MS-CostaRica,24,BR-GO-Mineiros
BR-MS-CostaRica,21,BR-MS-Alcinopolis
BR-MS-CostaRica,19,BR-MS-ParaisoAguas
BR-MS-CostaRica,17,BR-MS-Figueirao
BR-MS-CostaRica,7,BR-MS-ChapadaoSul
BR-MS-CostaRica,5,BR-GO-ChapadaoCeu
BR-MS-CostaRica,4,BR-MS-Camapua
BR-MS-CostaRica,4,BR-MT-AltoTaquari
BR-MS-Coxim,25,BR-MS-RioVerdeMatoGrosso
BR-MS-Coxim,24,BR-MS-Sonora
BR-MS-Coxim,17,BR-MS-PedroGomes
BR-MS-Coxim,11,BR-MS-Alcinopolis
BR-MS-Coxim,10,BR-MS-Corumba
BR-MS-Coxim,9,BR-MS-Figueirao
BR-MS-Coxim,4,BR-MS-SaoGabrielOeste
BR-MS-Deodapolis,36,BR-MS-Dourados
BR-MS-Deodapolis,20,BR-MS-Angelica
BR-MS-Deodapolis,16,BR-MS-Ivinhema
BR-MS-Deodapolis,12,BR-MS-GloriaDourados
BR-MS-Deodapolis,10,BR-MS-RioBrilhante
BR-MS-Deodapolis,6,BR-MS-FatimaSul
BR-MS-DoisIrmaosBuriti,29,BR-MS-Aquidauana
BR-MS-DoisIrmaosBuriti,27,BR-MS-Anastacio
BR-MS-DoisIrmaosBuriti,23,BR-MS-Terenos
BR-MS-DoisIrmaosBuriti,20,BR-MS-Sidrolandia
BR-MS-DoisIrmaosBuriti,2,BR-MS-Maracaju
BR-MS-Douradina,51,BR-MS-Dourados
BR-MS-Douradina,29,BR-MS-RioBrilhante
BR-MS-Douradina,20,BR-MS-Itapora
BR-MS-Dourados,26,BR-MS-PontaPora
BR-MS-Dourados,13,BR-MS-Itapora
BR-MS-Dourados,12,BR-MS-Maracaju
BR-MS-Dourados,11,BR-MS-Caarapo
BR-MS-Dourados,11,BR-MS-FatimaSul
BR-MS-Dourados,10,BR-MS-RioBrilhante
BR-MS-Dourados,9,BR-MS-Deodapolis
BR-MS-Dourados,7,BR-MS-Douradina
BR-MS-Dourados,0,BR-MS-LagunaCarapa
BR-MS-Eldorado,34,BR-MS-MundoNovo
BR-MS-Eldorado,24,BR-MS-Iguatemi
BR-MS-Eldorado,20,BR-MS-Itaquirai
BR-MS-Eldorado,12,BR-PR-Altonia
BR-MS-Eldorado,8,BR-PR-SaoJorgePatrocinio
BR-MS-Eldorado,3,BR-MS-Japora
BR-MS-FatimaSul,53,BR-MS-Dourados
BR-MS-FatimaSul,22,BR-MS-Vicentina
BR-MS-FatimaSul,9,BR-MS-Caarapo
BR-MS-FatimaSul,9,BR-MS-GloriaDourados
BR-MS-FatimaSul,7,BR-MS-Deodapolis
BR-MS-Figueirao,30,BR-MS-Camapua
BR-MS-Figueirao,22,BR-MS-Alcinopolis
BR-MS-Figueirao,20,BR-MS-CostaRica
BR-MS-Figueirao,16,BR-MS-Coxim
BR-MS-Figueirao,13,BR-MS-SaoGabrielOeste
BR-MS-GloriaDourados,37,BR-MS-Jatei
BR-MS-GloriaDourados,27,BR-MS-Ivinhema
BR-MS-GloriaDourados,18,BR-MS-Deodapolis
BR-MS-GloriaDourados,12,BR-MS-FatimaSul
BR-MS-GloriaDourados,6,BR-MS-Vicentina
BR-MS-GuiaLopesLaguna,35,BR-MS-PontaPora
BR-MS-GuiaLopesLaguna,27,BR-MS-Maracaju
BR-MS-GuiaLopesLaguna,26,BR-MS-Jardim
BR-MS-GuiaLopesLaguna,11,BR-MS-Nioaque
BR-MS-GuiaLopesLaguna,1,BR-MS-Bonito
BR-MS-Iguatemi,32,BR-MS-Amambai
BR-MS-Iguatemi,21,BR-MS-Itaquirai
BR-MS-Iguatemi,13,BR-MS-Japora
BR-MS-Iguatemi,13,BR-MS-Tacuru
BR-MS-Iguatemi,12,BR-MS-Eldorado
BR-MS-Iguatemi,9,BR-MS-Navirai
BR-MS-Iguatemi,1,BR-MS-Juti
BR-MS-Inocencia,25,BR-MS-Paranaiba
BR-MS-Inocencia,24,BR-MS-Cassilandia
BR-MS-Inocencia,19,BR-MS-TresLagoas
BR-MS-Inocencia,15,BR-MS-Selviria
BR-MS-Inocencia,9,BR-MS-ChapadaoSul
BR-MS-Inocencia,6,BR-MS-AparecidaTaboado
BR-MS-Inocencia,2,BR-MS-AguaClara
BR-MS-Itapora,43,BR-MS-Dourados
BR-MS-Itapora,29,BR-MS-RioBrilhante
BR-MS-Itapora,19,BR-MS-Maracaju
BR-MS-Itapora,9,BR-MS-Douradina
BR-MS-Itaquirai,52,BR-MS-Navirai
BR-MS-Itaquirai,25,BR-MS-Iguatemi
BR-MS-Itaquirai,12,BR-MS-Eldorado
BR-MS-Itaquirai,9,BR-PR-AltoParaiso
BR-MS-Itaquirai,3,BR-PR-SaoJorgePatrocinio
BR-MS-Ivinhema,28,BR-MS-NovoHorizonteSul
BR-MS-Ivinhema,26,BR-MS-NovaAndradina
BR-MS-Ivinhema,22,BR-MS-Angelica
BR-MS-Ivinhema,13,BR-MS-GloriaDourados
BR-MS-Ivinhema,12,BR-MS-Deodapolis
BR-MS-Ivinhema,0,BR-MS-Jatei
BR-MS-Japora,30,BR-MS-Iguatemi
BR-MS-Japora,17,BR-MS-MundoNovo
BR-MS-Japora,10,BR-MS-Tacuru
BR-MS-Japora,8,BR-MS-SeteQuedas
BR-MS-Japora,3,BR-MS-Eldorado
BR-MS-Jaraguari,34,BR-MS-CampoGrande
BR-MS-Jaraguari,34,BR-MS-RibasRioPardo
BR-MS-Jaraguari,20,BR-MS-Rochedo
BR-MS-Jaraguari,11,BR-MS-Bandeirantes
BR-MS-Jardim,28,BR-MS-PontaPora
BR-MS-Jardim,21,BR-MS-GuiaLopesLaguna
BR-MS-Jardim,20,BR-MS-BelaVista
BR-MS-Jardim,14,BR-MS-Bonito
BR-MS-Jardim,13,BR-MS-PortoMurtinho
BR-MS-Jardim,3,BR-MS-Caracol
BR-MS-Jatei,29,BR-MS-NovoHorizonteSul
BR-MS-Jatei,25,BR-MS-Navirai
BR-MS-Jatei,16,BR-MS-Taquarussu
BR-MS-Jatei,13,BR-MS-Juti
BR-MS-Jatei,11,BR-MS-GloriaDourados
BR-MS-Jatei,6,BR-MS-Vicentina
BR-MS-Jatei,0,BR-MS-Ivinhema
BR-MS-Juti,27,BR-MS-Caarapo
BR-MS-Juti,27,BR-MS-Navirai
BR-MS-Juti,22,BR-MS-Amambai
BR-MS-Juti,20,BR-MS-Jatei
BR-MS-Juti,3,BR-MS-Vicentina
BR-MS-Juti,1,BR-MS-Iguatemi
BR-MS-Ladario,99,BR-MS-Corumba
BR-MS-LagunaCarapa,32,BR-MS-Caarapo
BR-MS-LagunaCarapa,30,BR-MS-PontaPora
BR-MS-LagunaCarapa,24,BR-MS-AralMoreira
BR-MS-LagunaCarapa,13,BR-MS-Amambai
BR-MS-LagunaCarapa,1,BR-MS-Dourados
BR-MS-Maracaju,48,BR-MS-Nioaque
BR-MS-Maracaju,13,BR-MS-Sidrolandia
BR-MS-Maracaju,12,BR-MS-GuiaLopesLaguna
BR-MS-Maracaju,8,BR-MS-PontaPora
BR-MS-Maracaju,7,BR-MS-Dourados
BR-MS-Maracaju,6,BR-MS-RioBrilhante
BR-MS-Maracaju,3,BR-MS-Itapora
BR-MS-Maracaju,1,BR-MS-Anastacio
BR-MS-Maracaju,1,BR-MS-DoisIrmaosBuriti
BR-MS-Miranda,38,BR-MS-Aquidauana
BR-MS-Miranda,27,BR-MS-Bodoquena
BR-MS-Miranda,16,BR-MS-Bonito
BR-MS-Miranda,13,BR-MS-Corumba
BR-MS-Miranda,6,BR-MS-Anastacio
BR-MS-MundoNovo,42,BR-MS-Eldorado
BR-MS-MundoNovo,18,BR-MS-Japora
BR-MS-MundoNovo,12,BR-PR-Guaira
BR-MS-MundoNovo,8,BR-PR-Altonia
BR-MS-Navirai,35,BR-MS-Itaquirai
BR-MS-Navirai,23,BR-MS-Jatei
BR-MS-Navirai,16,BR-MS-Juti
BR-MS-Navirai,9,BR-PR-QuerenciaNorte
BR-MS-Navirai,7,BR-MS-Iguatemi
BR-MS-Navirai,6,BR-PR-AltoParaiso
BR-MS-Navirai,3,BR-PR-Icaraima
BR-MS-Navirai,1,BR-MS-Taquarussu
BR-MS-Nioaque,59,BR-MS-Maracaju
BR-MS-Nioaque,18,BR-MS-Anastacio
BR-MS-Nioaque,17,BR-MS-Bonito
BR-MS-Nioaque,6,BR-MS-GuiaLopesLaguna
BR-MS-NovaAlvoradaSul,41,BR-MS-CampoGrande
BR-MS-NovaAlvoradaSul,35,BR-MS-RioBrilhante
BR-MS-NovaAlvoradaSul,11,BR-MS-Sidrolandia
BR-MS-NovaAlvoradaSul,10,BR-MS-NovaAndradina
BR-MS-NovaAlvoradaSul,3,BR-MS-Angelica
BR-MS-NovaAlvoradaSul,0,BR-MS-RibasRioPardo
BR-MS-NovaAndradina,25,BR-MS-RibasRioPardo
BR-MS-NovaAndradina,15,BR-MS-Ivinhema
BR-MS-NovaAndradina,14,BR-MS-NovaAlvoradaSul
BR-MS-NovaAndradina,13,BR-MS-Angelica
BR-MS-NovaAndradina,12,BR-MS-Bataypora
BR-MS-NovaAndradina,8,BR-MS-Taquarussu
BR-MS-NovaAndradina,7,BR-MS-Bataguassu
BR-MS-NovaAndradina,4,BR-MS-Anaurilandia
BR-MS-NovaAndradina,2,BR-MS-NovoHorizonteSul
BR-MS-NovoHorizonteSul,55,BR-MS-Jatei
BR-MS-NovoHorizonteSul,33,BR-MS-Ivinhema
BR-MS-NovoHorizonteSul,8,BR-MS-Taquarussu
BR-MS-NovoHorizonteSul,4,BR-MS-NovaAndradina
BR-MS-ParaisoAguas,29,BR-MS-ChapadaoSul
BR-MS-ParaisoAguas,27,BR-MS-AguaClara
BR-MS-ParaisoAguas,27,BR-MS-Camapua
BR-MS-ParaisoAguas,17,BR-MS-CostaRica
BR-MS-Paranaiba,30,BR-MS-Inocencia
BR-MS-Paranaiba,16,BR-MS-AparecidaTaboado
BR-MS-Paranaiba,15,BR-GO-LagoaSanta
BR-MS-Paranaiba,14,BR-MS-Cassilandia
BR-MS-Paranaiba,13,BR-MG-Carneirinho
BR-MS-Paranaiba,12,BR-GO-Itaja
BR-MS-Paranhos,22,BR-MS-SeteQuedas
BR-MS-Paranhos,21,BR-MS-CoronelSapucaia
BR-MS-Paranhos,14,BR-MS-Tacuru
BR-MS-PedroGomes,52,BR-MS-Sonora
BR-MS-PedroGomes,25,BR-MS-Coxim
BR-MS-PedroGomes,14,BR-MS-Alcinopolis
BR-MS-PedroGomes,9,BR-MT-AltoAraguaia
BR-MS-PontaPora,16,BR-MS-Dourados
BR-MS-PontaPora,16,BR-MS-GuiaLopesLaguna
BR-MS-PontaPora,15,BR-MS-Jardim
BR-MS-PontaPora,13,BR-MS-AntonioJoao
BR-MS-PontaPora,11,BR-MS-LagunaCarapa
BR-MS-PontaPora,10,BR-MS-BelaVista
BR-MS-PontaPora,8,BR-MS-Maracaju
BR-MS-PontaPora,5,BR-MS-AralMoreira
BR-MS-PortoMurtinho,21,BR-MS-Caracol
BR-MS-PortoMurtinho,21,BR-MS-Corumba
BR-MS-PortoMurtinho,11,BR-MS-Bodoquena
BR-MS-PortoMurtinho,10,BR-MS-Bonito
BR-MS-PortoMurtinho,8,BR-MS-Jardim
BR-MS-RibasRioPardo,26,BR-MS-CampoGrande
BR-MS-RibasRioPardo,15,BR-MS-SantaRitaPardo
BR-MS-RibasRioPardo,14,BR-MS-AguaClara
BR-MS-RibasRioPardo,12,BR-MS-Jaraguari
BR-MS-RibasRioPardo,10,BR-MS-Camapua
BR-MS-RibasRioPardo,10,BR-MS-NovaAndradina
BR-MS-RibasRioPardo,7,BR-MS-Bandeirantes
BR-MS-RibasRioPardo,4,BR-MS-Brasilandia
BR-MS-RibasRioPardo,0,BR-MS-Bataguassu
BR-MS-RibasRioPardo,0,BR-MS-NovaAlvoradaSul
BR-MS-RioBrilhante,37,BR-MS-NovaAlvoradaSul
BR-MS-RioBrilhante,13,BR-MS-Maracaju
BR-MS-RioBrilhante,12,BR-MS-Dourados
BR-MS-RioBrilhante,11,BR-MS-Itapora
BR-MS-RioBrilhante,11,BR-MS-Sidrolandia
BR-MS-RioBrilhante,9,BR-MS-Angelica
BR-MS-RioBrilhante,5,BR-MS-Douradina
BR-MS-RioBrilhante,3,BR-MS-Deodapolis
BR-MS-RioNegro,43,BR-MS-Corguinho
BR-MS-RioNegro,25,BR-MS-RioVerdeMatoGrosso
BR-MS-RioNegro,17,BR-MS-SaoGabrielOeste
BR-MS-RioNegro,15,BR-MS-Aquidauana
BR-MS-RioVerdeMatoGrosso,31,BR-MS-Coxim
BR-MS-RioVerdeMatoGrosso,29,BR-MS-Aquidauana
BR-MS-RioVerdeMatoGrosso,24,BR-MS-SaoGabrielOeste
BR-MS-RioVerdeMatoGrosso,10,BR-MS-RioNegro
BR-MS-RioVerdeMatoGrosso,8,BR-MS-Corumba
BR-MS-Rochedo,31,BR-MS-Corguinho
BR-MS-Rochedo,26,BR-MS-Bandeirantes
BR-MS-Rochedo,22,BR-MS-Jaraguari
BR-MS-Rochedo,10,BR-MS-CampoGrande
BR-MS-Rochedo,10,BR-MS-Terenos
BR-MS-SantaRitaPardo,42,BR-MS-Brasilandia
BR-MS-SantaRitaPardo,29,BR-MS-RibasRioPardo
BR-MS-SantaRitaPardo,23,BR-MS-Bataguassu
BR-MS-SantaRitaPardo,6,BR-SP-PresidenteEpitacio
BR-MS-SaoGabrielOeste,31,BR-MS-RioVerdeMatoGrosso
BR-MS-SaoGabrielOeste,26,BR-MS-Camapua
BR-MS-SaoGabrielOeste,12,BR-MS-Figueirao
BR-MS-SaoGabrielOeste,10,BR-MS-Bandeirantes
BR-MS-SaoGabrielOeste,9,BR-MS-RioNegro
BR-MS-SaoGabrielOeste,6,BR-MS-Corguinho
BR-MS-SaoGabrielOeste,6,BR-MS-Coxim
BR-MS-Selviria,42,BR-MS-TresLagoas
BR-MS-Selviria,25,BR-MS-Inocencia
BR-MS-Selviria,19,BR-MS-AparecidaTaboado
BR-MS-Selviria,9,BR-SP-Itapura
BR-MS-Selviria,5,BR-SP-IlhaSolteira
BR-MS-SeteQuedas,40,BR-MS-Tacuru
BR-MS-SeteQuedas,20,BR-MS-Paranhos
BR-MS-SeteQuedas,4,BR-MS-Japora
BR-MS-Sidrolandia,26,BR-MS-Maracaju
BR-MS-Sidrolandia,21,BR-MS-CampoGrande
BR-MS-Sidrolandia,15,BR-MS-DoisIrmaosBuriti
BR-MS-Sidrolandia,12,BR-MS-NovaAlvoradaSul
BR-MS-Sidrolandia,12,BR-MS-RioBrilhante
BR-MS-Sidrolandia,12,BR-MS-Terenos
BR-MS-Sonora,41,BR-MT-Itiquira
BR-MS-Sonora,30,BR-MS-PedroGomes
BR-MS-Sonora,20,BR-MS-Coxim
BR-MS-Sonora,7,BR-MT-AltoAraguaia
BR-MS-Sonora,2,BR-MS-Corumba
BR-MS-Tacuru,36,BR-MS-SeteQuedas
BR-MS-Tacuru,23,BR-MS-Amambai
BR-MS-Tacuru,15,BR-MS-Iguatemi
BR-MS-Tacuru,12,BR-MS-Paranhos
BR-MS-Tacuru,10,BR-MS-CoronelSapucaia
BR-MS-Tacuru,5,BR-MS-Japora
BR-MS-Taquarussu,27,BR-MS-Bataypora
BR-MS-Taquarussu,27,BR-MS-Jatei
BR-MS-Taquarussu,16,BR-PR-QuerenciaNorte
BR-MS-Taquarussu,15,BR-MS-NovaAndradina
BR-MS-Taquarussu,8,BR-MS-NovoHorizonteSul
BR-MS-Taquarussu,5,BR-PR-PortoRico
BR-MS-Taquarussu,2,BR-MS-Navirai
BR-MS-Terenos,30,BR-MS-CampoGrande
BR-MS-Terenos,25,BR-MS-DoisIrmaosBuriti
BR-MS-Terenos,17,BR-MS-Aquidauana
BR-MS-Terenos,17,BR-MS-Sidrolandia
BR-MS-Terenos,8,BR-MS-Rochedo
BR-MS-Terenos,2,BR-MS-Corguinho
BR-MS-TresLagoas,37,BR-MS-AguaClara
BR-MS-TresLagoas,20,BR-MS-Selviria
BR-MS-TresLagoas,15,BR-MS-Inocencia
BR-MS-TresLagoas,13,BR-MS-Brasilandia
BR-MS-TresLagoas,10,BR-SP-Castilho
BR-MS-TresLagoas,4,BR-SP-Pauliceia
BR-MS-TresLagoas,0,BR-SP-Itapura
BR-MS-Vicentina,36,BR-MS-FatimaSul
BR-MS-Vicentina,27,BR-MS-Jatei
BR-MS-Vicentina,21,BR-MS-Caarapo
BR-MS-Vicentina,8,BR-MS-GloriaDourados
BR-MS-Vicentina,8,BR-MS-Juti
BR-MT-Acorizal,28,BR-MT-RosarioOeste
BR-MT-Acorizal,27,BR-MT-Jangada
BR-MT-Acorizal,24,BR-MT-Cuiaba
BR-MT-Acorizal,14,BR-MT-ChapadaGuimaraes
BR-MT-Acorizal,8,BR-MT-VarzeaGrande
BR-MT-AguaBoa,30,BR-MT-NovaNazare
BR-MT-AguaBoa,27,BR-MT-NovaXavantina
BR-MT-AguaBoa,22,BR-MT-Canarana
BR-MT-AguaBoa,21,BR-MT-Campinapolis
BR-MT-AltaFloresta,22,BR-MT-Paranaita
BR-MT-AltaFloresta,21,BR-MT-Carlinda
BR-MT-AltaFloresta,14,BR-MT-NovaCanaaNorte
BR-MT-AltaFloresta,10,BR-MT-NovaMonteVerde
BR-MT-AltaFloresta,9,BR-MT-Juara
BR-MT-AltaFloresta,9,BR-MT-NovoMundo
BR-MT-AltaFloresta,8,BR-MT-Tabapora
BR-MT-AltaFloresta,6,BR-PA-NovoProgresso
BR-MT-AltaFloresta,2,BR-PA-Jacareacanga
BR-MT-AltoAraguaia,26,BR-GO-SantaRitaAraguaia
BR-MT-AltoAraguaia,17,BR-MS-Alcinopolis
BR-MT-AltoAraguaia,17,BR-MT-AltoTaquari
BR-MT-AltoAraguaia,13,BR-MT-AltoGarcas
BR-MT-AltoAraguaia,9,BR-MS-Sonora
BR-MT-AltoAraguaia,9,BR-MT-Araguainha
BR-MT-AltoAraguaia,7,BR-MS-PedroGomes
BR-MT-AltoAraguaia,1,BR-MT-Itiquira
BR-MT-AltoBoaVista,55,BR-MT-SaoFelixAraguaia
BR-MT-AltoBoaVista,18,BR-MT-BomJesusAraguaia
BR-MT-AltoBoaVista,16,BR-MT-SerraNovaDourada
BR-MT-AltoBoaVista,12,BR-MT-Querencia
BR-MT-AltoGarcas,36,BR-MT-Guiratinga
BR-MT-AltoGarcas,19,BR-MT-AltoAraguaia
BR-MT-AltoGarcas,18,BR-MT-Itiquira
BR-MT-AltoGarcas,12,BR-MT-Araguainha
BR-MT-AltoGarcas,11,BR-MT-PedraPreta
BR-MT-AltoGarcas,4,BR-MT-Torixoreu
BR-MT-AltoParaguai,21,BR-MT-Denise
BR-MT-AltoParaguai,21,BR-MT-Diamantino
BR-MT-AltoParaguai,20,BR-MT-RosarioOeste
BR-MT-AltoParaguai,17,BR-MT-BarraBugres
BR-MT-AltoParaguai,16,BR-MT-Nortelandia
BR-MT-AltoParaguai,4,BR-MT-Nobres
BR-MT-AltoTaquari,39,BR-GO-Mineiros
BR-MT-AltoTaquari,39,BR-MT-AltoAraguaia
BR-MT-AltoTaquari,8,BR-MS-CostaRica
BR-MT-AltoTaquari,7,BR-GO-SantaRitaAraguaia
BR-MT-AltoTaquari,7,BR-MS-Alcinopolis
BR-MT-Apiacas,30,BR-PA-Jacareacanga
BR-MT-Apiacas,24,BR-MT-NovaBandeirantes
BR-MT-Apiacas,23,BR-AM-Apui
BR-MT-Apiacas,13,BR-MT-NovaMonteVerde
BR-MT-Apiacas,8,BR-MT-Paranaita
BR-MT-Apiacas,3,BR-MT-Cotriguacu
BR-MT-Araguaiana,31,BR-MT-BarraGarcas
BR-MT-Araguaiana,28,BR-MT-Cocalinho
BR-MT-Araguaiana,15,BR-MT-NovaXavantina
BR-MT-Araguaiana,14,BR-GO-Jussara
BR-MT-Araguaiana,9,BR-GO-MontesClarosGoias
BR-MT-Araguaiana,2,BR-GO-Aragarcas
BR-MT-Araguaiana,0,BR-GO-Britania
BR-MT-Araguainha,29,BR-MT-AltoAraguaia
BR-MT-Araguainha,29,BR-MT-PonteBranca
BR-MT-Araguainha,25,BR-MT-AltoGarcas
BR-MT-Araguainha,12,BR-GO-SantaRitaAraguaia
BR-MT-Araguainha,6,BR-GO-Mineiros
BR-MT-Araputanga,30,BR-MT-Indiavai
BR-MT-Araputanga,30,BR-MT-ReservaCabacal
BR-MT-Araputanga,19,BR-MT-SaoJoseQuatroMarcos
BR-MT-Araputanga,11,BR-MT-RioBranco
BR-MT-Araputanga,10,BR-MT-Jauru
BR-MT-Arenapolis,43,BR-MT-Nortelandia
BR-MT-Arenapolis,31,BR-MT-Denise
BR-MT-Arenapolis,14,BR-MT-NovaMarilandia
BR-MT-Arenapolis,11,BR-MT-SantoAfonso
BR-MT-Aripuana,40,BR-MT-Colniza
BR-MT-Aripuana,26,BR-MT-Juina
BR-MT-Aripuana,19,BR-MT-Rondolandia
BR-MT-Aripuana,8,BR-MT-Juruena
BR-MT-Aripuana,4,BR-MT-Cotriguacu
BR-MT-Aripuana,2,BR-MT-Castanheira
BR-MT-BaraoMelgaco,32,BR-MS-Corumba
BR-MT-BaraoMelgaco,28,BR-MT-Pocone
BR-MT-BaraoMelgaco,26,BR-MT-SantoAntonioLeverger
BR-MT-BaraoMelgaco,14,BR-MT-NossaSenhoraLivramento
BR-MT-BarraBugres,24,BR-MT-PortoEstrela
BR-MT-BarraBugres,13,BR-MT-NovaOlimpia
BR-MT-BarraBugres,13,BR-MT-SaltoCeu
BR-MT-BarraBugres,13,BR-MT-TangaraSerra
BR-MT-BarraBugres,7,BR-MT-AltoParaguai
BR-MT-BarraBugres,7,BR-MT-ValeSaoDomingos
BR-MT-BarraBugres,6,BR-MT-LambariOeste
BR-MT-BarraBugres,5,BR-MT-Denise
BR-MT-BarraBugres,4,BR-MT-ReservaCabacal
BR-MT-BarraBugres,4,BR-MT-RosarioOeste
BR-MT-BarraBugres,2,BR-MT-Caceres
BR-MT-BarraBugres,2,BR-MT-Jauru
BR-MT-BarraGarcas,27,BR-MT-Araguaiana
BR-MT-BarraGarcas,22,BR-MT-NovaXavantina
BR-MT-BarraGarcas,20,BR-MT-GeneralCarneiro
BR-MT-BarraGarcas,16,BR-MT-NovoSaoJoaquim
BR-MT-BarraGarcas,10,BR-MT-PontalAraguaia
BR-MT-BarraGarcas,5,BR-GO-Aragarcas
BR-MT-BomJesusAraguaia,37,BR-MT-RibeiraoCascalheira
BR-MT-BomJesusAraguaia,23,BR-MT-Querencia
BR-MT-BomJesusAraguaia,18,BR-MT-SerraNovaDourada
BR-MT-BomJesusAraguaia,15,BR-MT-AltoBoaVista
BR-MT-BomJesusAraguaia,7,BR-MT-NovoSantoAntonio
BR-MT-Brasnorte,26,BR-MT-Juara
BR-MT-Brasnorte,22,BR-MT-NovaMaringa
BR-MT-Brasnorte,18,BR-MT-Sapezal
BR-MT-Brasnorte,17,BR-MT-CampoNovoParecis
BR-MT-Brasnorte,12,BR-MT-Juina
BR-MT-Brasnorte,5,BR-MT-Castanheira
BR-MT-Caceres,38,BR-MT-Pocone
BR-MT-Caceres,8,BR-MT-PortoEstrela
BR-MT-Caceres,7,BR-MT-GloriaOeste
BR-MT-Caceres,6,BR-MT-LambariOeste
