isolabel_ext,status,base_intlevel,cover,overlay
BR-RS-NovoMachado,1,75,d2b7Z d2bdN d2bdP d2bdY d2bdZ d2bfN d2e2T d2e8J d2e8K d2e8N d2e8P d2e8S d2e8T d2e8Y d2e8Z,
BR-RS-NovoTiradentes,1,75,d3a8J d3a8K d3a8N d3a8P d3a8S d3a8Y d3a9J d3a9K,
BR-RS-NovoXingu,1,75,d3a1S d3a1T d3a1Y d3a1Z d3a2N d3a2P d3a2Y d3a3J d3a3K d3a3N d3a3S,
BR-RS-Osorio,1,50,d4aH d4aM d4aR d4aV,
BR-RS-PaimFilho,1,75,d3e0Z d3e1S d3e1T d3e1Y d3e1Z d3e2K d3e2N d3e2P d3e2Y d3e3J d3e3K d3e3N d3e3P d3e3S,
BR-RS-PalmaresSul,1,50,d1dV d48R d48V d4aH d4aM,
BR-RS-PalmeiraMissoes,1,50,d2dR d2dV d2fM d38R d3aH,
BR-RS-Palmitinho,1,75,d2fbP d2fbY d2fbZ d2feK d2feS d2feT d851N d851P d854J d854K,
BR-RS-Panambi,1,75,d2d1Z d2d3K d2d3N d2d3P d2d3S d2d3Y d2d3Z d2d4N d2d4P d2d4S d2d4T d2d4Y d2d4Z d2d5K d2d5S d2d5T d2d6J d2d6K d2d6N d2d6P d2d6S d2d6T d2d6Y d2d6Z d2d7J d2d7K d2d7S d2d7T,
BR-RS-PantanoGrande,1,50,d19R d19V d1bH d1bM,
BR-RS-Parai,1,75,d36aN d36aP d36aY d36aZ d36bJ d36bK d36bP d36bS d36bT,
BR-RS-ParaisoSul,1,75,d1aaP d1aaT d1aaY d1aaZ d1abK d1abS d1abT d300J d300K d300N d300P d300S d300Y d300Z d301J d301K d301S d301T d302N d303J,
BR-RS-PareciNovo,1,75,d344Y d344Z d345K d345S d345T d345Y d347J,
BR-RS-Parobe,1,75,d1feZ d354J d354K d354N d354P d354S d354Y d354Z d355K d355S,
BR-RS-PassaSete,1,75,d303P d303T d303Y d303Z d306K d306P d306S d306T d306Y d306Z d309N d30cJ d30cK d30cN d30cP d30cY d30cZ d30dJ d30dK d30dS,
BR-RS-PassoFundo,1,50,d38M d38V d39H d39M d39R,
BR-RS-PassoSobrado,1,75,d1bbN d1bbP d1bbY d1bbZ d1beJ d1beK d1beP d1beS d1beT d1beZ d311N d311P d314J d314K d314N d314P,
BR-RS-PauloBento,1,75,d3b1T d3b1Z d3b2N d3b2P d3b2Y d3b3J d3b3K d3b3N d3b3P d3b3S d3b3Y,
BR-RS-Paverama,1,75,d340Z d341S d341T d341Y d341Z d342N d342P d343J d343K d343N d343P d343Y,
BR-RS-PedrasAltas,1,50,d04M d04V d05H d05M d05R d05V,
BR-RS-PedroOsorio,1,50,d10H d10M d10R d10V,
BR-RS-Pejucara,1,75,d27bZ d27eS d27eT d27eY d27eZ d2d0P d2d0Y d2d1J d2d1K d2d1N d2d1P d2d1S d2d1T d2d1Y d2d1Z d2d3J d2d3N d2d3P d2d4J d2d4K d2d4N d2d4P d2d4S d2d4T d2d4Y d2d4Z,
BR-RS-Pelotas,1,50,d11R d11V d12M d13H d13M,
BR-RS-PicadaCafe,1,75,d352P d352Y d352Z d353K d353S d353T d353Y d353Z d359J,
BR-RS-Pinhal,1,75,d2fdP d2fdY d2fdZ d3a8J d3a8K d3a8P d3a8S d3a8T d3a8Y,
BR-RS-PinhalGrande,1,75,d257Z d25cY d25cZ d25dJ d25dK d25dN d25dP d25dS d25dT d25dY d25dZ d25eN d25eP d25eY d25fJ d25fK d25fN d25fP d25fS d25fY d308J d308K d308S d308T d30aJ d30aK d30aS,
BR-RS-PinhalSerra,1,75,d3daK d3daP d3daS d3daT d3daY d3daZ d3dbS d3dbT d3dbZ d3e5N d3e5P d3e5Y d3e5Z d3e7N d3f0J d3f0K d3f0N d3f0P d3f0S d3f0T d3f0Y d3f0Z d3f1J d3f1K d3f1N d3f1S d3f2J,
BR-RS-PinheirinhoVale,1,75,d851K d851N d851P d851S d851T d851Y d851Z d854K d854S,
BR-RS-PinheiroMachado,1,50,d05R d05V d07H d07M d07R d07V d0dM d10R d12H d12R,
BR-RS-PintoBandeira,1,75,d34eY d34eZ d34fS d34fT d364N d364P d364Y d365J d365K d365S,
BR-RS-Pirapo,1,75,d28dP d28dT d28dY d28dZ d28eN d28eP d28eY d28fJ d28fK d28fN d28fP d28fS d28fY d298J d298K d298P d298S d298T d298Z d29aJ d29aK d29aN,
BR-RS-Piratini,1,50,d05V d07M d07V d10R d10V d12H d12M d12R d12V d18H d18M,
BR-RS-Planalto,1,75,d3aaN d3aaP d3aaT d3aaY d3aaZ d3abK d3abP d3abS d3abT d3abY d3abZ d900J d900N d901J d901N,
BR-RS-PocoAntas,1,75,d343Y d343Z d346S d346T d349N d34cJ,
BR-RS-Pontao,1,75,d38dP d38dS d38dT d38dY d38dZ d38eN d38eP d38eY d38fJ d38fK d38fN d38fP d38fS d38fT d38fY d38fZ d398K d398P d398S d398T d398Y d398Z d39aJ d39aK d39aN d39aP d39aS d39aT,
BR-RS-PontePreta,1,75,d3b2K d3b2N d3b2P d3b2S d3b2T d3b2Y d3b2Z d3b3S d3b3T d3b8J d3b8N,
BR-RS-Portao,1,75,d1efY d1efZ d1faS d1faT d1faY d1faZ d350J d350K d350N d350P d350S d350T,
BR-RS-PortoAlegre,1,75,d1e7Z d1edP d1edY d1f0P d1f0T d1f0Y d1f0Z d1f1S d1f1T d1f1Z d1f2J d1f2K d1f2N d1f2P d1f2S d1f2T d1f2Y d1f2Z d1f3J d1f3K d1f3N d1f3S d1f3T d1f8J d1f8K d1f8N d1f8P d1f8S d1f9J d1f9K d1f9S,
BR-RS-PortoLucena,1,75,d29aZ d29bT d29bZ d2b0N d2b0P d2b0Y d2b0Z d2b1J d2b1K d2b1N d2b1P d2b1S d2b1T d2b1Y d2b1Z d2b4J d2b4K d2b4S d2b4T,
BR-RS-PortoMaua,1,75,d2b7S d2b7T d2b7Y d2b7Z d2bcN d2bcP d2bdJ d2bdK d2bdN d2bdP d2bdS,
BR-RS-PortoVeraCruz,1,75,d2b1S d2b1T d2b1Y d2b1Z d2b3N d2b3P d2b4T d2b6J d2b6K,
BR-RS-PortoXavier,1,75,d28fY d28fZ d29aJ d29aK d29aN d29aP d29aS d29aT d29aY d29aZ d29bT d2a5N d2a5P d2b0J d2b0K d2b0N d2b0P d2b1J d2b1K,
BR-RS-PousoNovo,1,75,d31bY d31bZ d31eK d31eP d31eS d31eT d31eY d31eZ d334J d334N,
BR-RS-PresidenteLucena,1,75,d352J d352K d352N d352P d352Y d353J d353K,
BR-RS-Progresso,1,75,d319Z d31bJ d31bK d31bN d31bP d31bS d31bT d31bY d31bZ d31cT d31cZ d31eJ d31eK d31eN d31eS,
BR-RS-ProtasioAlves,1,75,d366Z d367S d367T d36cN d36cP d36cS d36cT d36cY d36cZ d36dJ d36dK d36dS d36dT d36eN d36fJ,
BR-RS-Putinga,1,75,d334J d334K d334N d334P d334S d334T d334Y d334Z d335K d335S d335T d336J d336N,
BR-RS-Quarai,1,50,c5cV c5dR c5dV c5eM c5fH c5fM d08R d0aH,
BR-RS-QuatroIrmaos,1,75,d39aS d39aT d39aZ d3b0J d3b0K d3b0N d3b0P d3b0Y d3b0Z d3b1J d3b1K d3b1S d3b1T d3b1Y d3b1Z d3b2N d3b3J d3b3N,
BR-RS-Quevedos,1,75,d246S d246T d246Y d246Z d247T d24cJ d24cK d24cN d24cP d24cS d24cT d24cY d24cZ d24dJ d24dK d24dS d24dT d24dY d24dZ d24eN d24eP d24fJ d24fK d24fN d24fP d24fS d24fT d24fY d24fZ d265J d265N,
BR-RS-QuinzeNovembro,1,75,d27dY d27dZ d322Y d322Z d323S d323T d328K d328N d328P d328S d328T d328Y d328Z d329J d329K d329S d329T d329Y,
BR-RS-Redentora,1,75,d2f3K d2f3P d2f3S d2f3T d2f3Y d2f3Z d2f6S d2f6T d2f9J d2f9K d2f9N d2f9P d2f9S d2f9T d2f9Y d2f9Z d2fbJ d2fbN d2fbP d2fcJ d2fcK d2fcS d2fcT d2feJ,
BR-RS-Relvado,1,75,d31eZ d31fS d31fT d31fY d31fZ d334N d334P d335J d335K d335N d335P,
BR-RS-RestingaSeca,1,50,d0fV d1aR d25M d30H,
BR-RS-RioGrande,1,50,d10M d11H d11M d11R d11V fbaM fbaV fbbH fbbR fbbV,
BR-RS-RioIndios,1,75,d3aeT d3aeZ d901N d901P d901Y d901Z d904J d904K d904N d904P d904S d904T d904Y d904Z,
BR-RS-RioPardo,1,50,d19R d1aM d1aV d1bH d1bM d1bR d1bV,
BR-RS-Riozinho,1,75,d600P d600Y d600Z d601J d601K d601N d601P d601S d601T d601Y d601Z d603J d603K d603N d603P d604K,
BR-RS-RocaSales,1,75,d348K d348S d348T d348Y d348Z d349S d349T d34aK d34aN d34aP d34aS d34aY d34aZ d34bJ d34bK d34bS,
BR-RS-RodeioBonito,1,75,d3a8S d3a8T d3a8Y d3a8Z d3aaJ d3aaN d3aaP,
BR-RS-Rolador,1,75,d293Y d293Z d294T d296J d296K d296N d296P d296S d296T d296Y d296Z d299N d299P d29cJ d29cK d29cN d29cP,
BR-RS-Rolante,1,75,d355P d355Y d4aaT d4aaZ d600J d600K d600N d600P d600S d600T d600Y d600Z d601J d601K d601S d601T d602J d602N d603J,
BR-RS-RondaAlta,1,75,d38fT d38fY d38fZ d39aT d3a4P d3a4S d3a4T d3a4Y d3a4Z d3a5J d3a5K d3a5N d3a5P d3a5S d3a5T d3a5Y d3a5Z d3a6J d3a6K d3a6N d3a6P d3a6S d3a6Y d3a7J d3a7K d3a7S d3b0J d3b0K,
BR-RS-Rondinha,1,75,d38eZ d38fT d3a1N d3a1P d3a1S d3a1Y d3a1Z d3a4J d3a4K d3a4N d3a4P d3a4S d3a4T d3a4Y d3a4Z d3a5J d3a5K d3a6J,
BR-RS-RoqueGonzales,1,75,d28fK d28fN d28fP d28fS d28fT d28fY d28fZ d298P d298T d298Y d298Z d299J d299K d299N d299P d299S d299T d299Y d299Z d29aJ d29aK d29aN d29aP d29aS d29bJ d29bK d29bN,
BR-RS-RosarioSul,1,50,d08R d08V d09H d09M d09R d09V d0aH d0aM d0bH d0bM d0bR d0bV,
BR-RS-SagradaFamilia,1,75,d3a0Z d3a2J d3a2N d3a2P d3a2Y d3a2Z d3a3J d3a3K d3a3S,
BR-RS-SaldanhaMarinho,1,75,d380N d380P d380Y d380Z d381J d381K d381S d381T d381Z d382N d382P d382Y d383J d383K d383N d383S,
BR-RS-SaltoJacui,1,75,d25fT d25fZ d274N d274P d274Y d275J d275K d275N d275P d275S d275T d275Y d275Z d277J d277N d30aT d30aZ d30bS d30bT d320J d320K d320N d320P d320S d320T d320Y d321J d321K d322J,
BR-RS-SalvadorMissoes,1,75,d29cJ d29cK d29cN d29cP d29cS d29cT d29cY d29eJ d29eK,
BR-RS-SalvadorSul,1,75,d343Z d346P d346S d346T d346Y d346Z d347S d347T d349N d34cJ,
BR-RS-Sananduva,1,75,d3c9P d3c9S d3c9T d3c9Y d3c9Z d3caK d3caN d3caP d3caS d3caT d3caY d3caZ d3cbJ d3cbK d3cbN d3cbP d3cbS d3cbT d3cbY d3cbZ d3ceJ d3e0J d3e0K d3e0N d3e0P d3e0S d3e0T d3e0Y d3e1J d3e1K,
BR-RS-SantaBarbaraSul,1,50,d27V d2dM d2dV d32R d38H d38R,
BR-RS-SantaCeciliaSul,1,75,d397Y d397Z d39dN d39dP d39dY d3c2S d3c2T d3c2Z d3c3T d3c8J d3c8K d3c8N d3c8P d3c8S d3c8Y d3c9J,
BR-RS-SantaClaraSul,1,75,d316T d316Y d316Z d317S d317T d31cJ d31cN,
BR-RS-SantaCruzSul,1,50,d1bR d31H d31R,
BR-RS-SantaMargaridaSul,1,50,d0cR d0cV d0dR d0eH d0eM,
BR-RS-SantaMaria,1,50,d0eV d0fR d0fV d24M d25H d25M,
BR-RS-SantaMariaHerval,1,75,d353P d353S d353Y d353Z d356J d356K d356S d356T d359N d35cJ,
BR-RS-SantanaBoaVista,1,50,d07V d0dM d12R d18H d18R,
BR-RS-SantAnaLivramento,1,50,c57V c5dM c5dR c5dV d02R d02V d03H d03R d08H d08M d08R d08V d09H d09R d0aH,
BR-RS-SantaRosa,1,75,d29fT d29fY d29fZ d2b5J d2b5K d2b5N d2b5P d2b5Y d2b5Z d2caS d2caT d2caY d2caZ d2cbT d2e0J d2e0K d2e0N d2e0P d2e0S d2e0T d2e0Y d2e0Z d2e1J d2e1K d2e1S d2e1T d2e2J d2e2N d2e2P d2e3J,
BR-RS-SantaTereza,1,75,d34bK d34bP d34bS d34bT d34bY d34bZ d361J d361K d361N,
BR-RS-SantaVitoriaPalmar,1,50,fa7V fadM fadV fb2R fb8H fb8M fb8R fb8V fb9R fbaH fbaM fbbH,
BR-RS-Santiago,1,50,d21R d21V d23H d23M d23R d24R d26H,
BR-RS-SantoAngelo,1,50,d2cH d2cM d2cR d2cV,
BR-RS-SantoAntonioMissoes,1,50,d22R d22V d23R d28H d28M d28V d29H,
BR-RS-SantoAntonioPalma,1,75,d33fT d33fZ d36aT d395J d395K d395N d395P d395Y d3c0J d3c0K,
BR-RS-SantoAntonioPatrulha,1,50,d1fM d1fV d35M d4aH d4aR d60H,
BR-RS-SantoAntonioPlanalto,1,75,d385K d385P d385S d385T d385Y d385Z d387J d387K d387N d387P d387S d387Y d392J d392K d392S,
BR-RS-SantoAugusto,1,75,d2daP d2daS d2daT d2daY d2daZ d2dbJ d2dbK d2dbN d2dbP d2dbS d2dbT d2dbY d2dbZ d2deJ d2deK d2f0J d2f0K d2f0N d2f0P d2f0S d2f0T d2f0Y d2f0Z d2f1J d2f1K d2f1S d2f1T d2f2N,
BR-RS-SantoCristo,1,75,d2b4K d2b4P d2b4S d2b4T d2b4Y d2b4Z d2b5J d2b5K d2b5P d2b5S d2b5T d2b5Y d2b5Z d2b6J d2b6N d2b6P d2b7J d2b7K d2b7N d2b7P d2e0K d2e0S,
BR-RS-SantoExpeditoSul,1,75,d3cbP d3cbS d3cbT d3cbY d3cbZ d3ceS d3ceT d3e1J d3e1N d3e1P d3e4J d3e4K,
BR-RS-SaoBorja,1,50,c77H c77M c77R c77V c7dM d22H d22M d22R d22V d28H d28M,
BR-RS-SaoDomingosSul,1,75,d36aP d36aS d36aT d36aY d36aZ d3c0J d3c0N,
BR-RS-SaoFranciscoAssis,1,50,d20M d20V d21H d21M d21R d21V,
BR-RS-SaoFranciscoPaula,1,50,d35M d35V d37M d37V d60H d60M d60R d60V d62H d62R,
BR-RS-SaoGabriel,1,50,d09V d0bM d0bV d0cH d0cM d0cR d0cV d0eH d0eM d0eR d0eV d0fH d0fR,
BR-RS-SaoJeronimo,1,50,d19V d1bM d1cR d1eH d1eR,
BR-RS-SaoJoaoPolesine,1,75,d254K d254P d254S d254Y d254Z d255S d255T d256N,
BR-RS-SaoJoaoUrtiga,1,75,d3e0N d3e0P d3e0S d3e0T d3e0Y d3e0Z d3e1J d3e1K d3e1S d3e1T d3e2J d3e2K d3e2N,
BR-RS-SaoJorge,1,75,d36bS d36bT d36bZ d36eT d3c1J d3c1K d3c1N d3c1P d3c4J d3c4K,
BR-RS-SaoJoseAusentes,1,50,d62M d62V d63H d63R d68M d69H,
BR-RS-SaoJoseHerval,1,75,d31bZ d31eT d331N d331P d331Y d331Z d334J d334K d334S,
BR-RS-SaoJoseHortencio,1,75,d345Z d347N d347P d350T d352J d352K d352P d352S d352Y,
BR-RS-SaoJoseInhacora,1,75,d2e4T d2e4Z d2e5T d2e6J d2e6K d2e6N d2e6P d2e6S d2e6Y d2e7J d2e7K,
BR-RS-SaoJoseMissoes,1,75,d3a0P d3a0S d3a0T d3a0Y d3a0Z d3a1K d3a1S d3a1T d3a2N,
BR-RS-SaoJoseNorte,1,50,d11M d11V d14H d14R d14V d15R d16M d17H,
BR-RS-SaoJoseOuro,1,75,d3e3N d3e3P d3e3Y d3e4J d3e4K d3e4N d3e4P d3e4S d3e4T d3e4Y d3e4Z d3e5J d3e5K d3e5S d3e6J d3e6K d3e6N d3e6P d3e6S d3e6T d3e6Y d3e6Z,
BR-RS-SaoJoseSul,1,75,d344Y d344Z d345T d346N d346P d346Y d347J d347K d347S,
BR-RS-SaoLeopoldo,1,75,d1faY d1faZ d1fbK d1fbS d1fbT d350N d350P,
BR-RS-SaoLourencoSul,1,50,d13H d13M d13R d13V d16H d16R,
BR-RS-SaoLuizGonzaga,1,50,d23R d23V d29H d29M d29R d2cH,
BR-RS-SaoMarcos,1,75,d370Z d371K d371S d371T d371Y d371Z d372N d372P d372Y d373J d373K d373N d373P d373S d374S d374T d376J,
BR-RS-SaoMartinho,1,75,d2e5T d2e5Z d2e7J d2e7K d2e7N d2e7P d2e7S d2e7Y d2f0T d2f0Z d2f2J d2f2K d2f2N,
BR-RS-SaoMartinhoSerra,1,50,d24M d24V d25H d25R,
BR-RS-SaoMiguelMissoes,1,50,d23M d23V d26H d26R d29M d2cH,
BR-RS-SaoNicolau,1,75,d287K d287P d287S d287T d287Y d287Z d28cY d28cZ d28dJ d28dK d28dN d28dP d28dS d28dT d28dY d28dZ d28eN d28fJ d292J d292K d292N d292P d292S d292T d292Y d298J d298K d298N,
BR-RS-SaoPauloMissoes,1,75,d29aP d29aY d29aZ d29bJ d29bK d29bN d29bP d29bS d29bT d29bY d29bZ d29eJ d29eK d2b1J,
BR-RS-SaoPedroButia,1,75,d299N d299P d299Y d299Z d29bN d29cJ d29cK d29cS d29cT d29eJ,
BR-RS-SaoPedroMissoes,1,75,d2f5P d2f5Y d2f5Z d2f7N d3a0K d3a0S d3a0T d3a0Z d3a2J d3a2N,
BR-RS-SaoPedroSerra,1,75,d346T d346Z d347T d34cJ d34cN d34dJ,
BR-RS-SaoPedroSul,1,50,d0eR d24H d24M,
BR-RS-SaoSebastiaoCai,1,75,d345S d345T d345Y d345Z d347J d347N d347P d350K d350S d350T d352K,
BR-RS-SaoSepe,1,50,d0dR d0dV d0eM d0fH d0fM d0fR d0fV d1aH d1aR,
BR-RS-SaoValentim,1,75,d3adN d3adP d3b2T d3b2Z d3b8J d3b8K d3b8N d3b8P d3b8S d3b8T d3b8Y d3b8Z,
BR-RS-SaoValentimSul,1,75,d34bT d360N d360P d360Y d361J d361K d361N d361P d361S d361T d361Y,
BR-RS-SaoValerioSul,1,75,d2e5N d2e5P d2e5Y d2e5Z d2f0J d2f0K d2f0S d2f0T d2f0Y,
BR-RS-SaoVendelino,1,75,d34dJ d34dK d34dN d34dP,
BR-RS-SaoVicenteSul,1,50,d0bR d0bV d0eR d21H d21M d24H,
BR-RS-Sapiranga,1,75,d351N d351P d351S d351T d351Y d351Z d353N d354J d354K d354S d354T d356J,
BR-RS-SapucaiaSul,1,75,d1faN d1faP d1faY d1fbJ d1fbK d1fbS,
BR-RS-Sarandi,1,75,d38bN d38bY d38bZ d38cT d38cZ d38eJ d38eK d38eN d38eP d38eS d38eT d38eY d38eZ d38fS d38fT d3a1J d3a1K d3a1N d3a1P d3a1S d3a1T d3a1Y d3a4J d3a4N,
BR-RS-Seberi,1,75,d2f7T d2f7Z d2fcY d2fcZ d2fdJ d2fdK d2fdN d2fdP d2fdS d2fdT d2fdY d2fdZ d2feN d2ffJ d2ffK d2ffN d2ffP,
BR-RS-SedeNova,1,75,d2e7P d2e7S d2e7T d2e7Y d2e7Z d2edJ d2edN d2f2K d2f2S d2f2T d2f8J,
BR-RS-Segredo,1,75,d309N d309P d309S d309T d309Y d309Z d30bJ d30bN d30bP d30cK d30cP d30cS d30cT d30cY d30cZ d30eJ d30eK d30eS,
BR-RS-Selbach,1,75,d329K d329P d329S d329T d329Y d329Z d32bJ d32bK d32bN d32bP d32bS d32bY d32cS d32cT d32eJ d32eK d32eS,
BR-RS-SenadorSalgadoFilho,1,75,d29dY d29dZ d29fN d29fP d29fY d29fZ d2c8S d2c8T d2caJ d2caK d2caN d2caP d2caS d2caY,
BR-RS-SentinelaSul,1,75,d1c3K d1c3P d1c3Y d1c3Z d1c6S d1c6T d1c9N d1c9P d1c9Y d1c9Z d1ccJ d1ccK d1ccP d1ccS d1ccT d1ccY d1ccZ,
BR-RS-SerafinaCorrea,1,75,d33dP d33dY d33dZ d33fJ d33fK d33fN d33fP d368K d368P d368S d368T d368Y d368Z d36aN,
BR-RS-Serio,1,75,d316T d319N d319P d319Y d31cJ d31cK d31cN d31cP,
BR-RS-Sertao,1,75,d398Z d399T d399Z d39aK d39aN d39aP d39aS d39aT d39aY d39aZ d39bJ d39bK d39bN d39bP d39bS d39bY d39cT d39cZ d39eJ d39eK d39eN d39eP d39eS d39eY d39eZ d39fJ d39fK d39fS d39fT,
BR-RS-SertaoSantana,1,75,d1c9T d1c9Y d1c9Z d1cbJ d1cbK d1cbN d1cbP d1cbY d1cbZ d1ccT d1ccZ d1ceJ d1ceK d1ceN d1ceP d1ceS d1ceY,
BR-RS-SeteSetembro,1,75,d2c2T d2c2Z d2c8J d2c8K d2c8N d2c8P d2c8S d2c8T d2c8Y d2c8Z d2c9S,
BR-RS-SeverianoAlmeida,1,75,d3bcZ d3bdT d3bdZ d3beN d3beP d3beY d3bfJ d3bfK d3bfN d3bfP d3bfS d3bfY,
BR-RS-SilveiraMartins,1,75,d251P d251Y d251Z d253N d254J d254K d254S d254T d254Y d254Z d256J,
BR-RS-Sinimbu,1,50,d30M d30V d31H d31R,
BR-RS-Sobradinho,1,75,d303T d303Z d309J d309K d309N d309P d309S d309Y,
BR-RS-Soledade,1,50,d30V d32M d32V d33H d33R d33V,
BR-RS-Tabai,1,75,d1ebT d340N d341J d341K d341P d341S d341T d341Y d341Z,
BR-RS-Tapejara,1,75,d39dS d39dT d39dY d39dZ d39eP d39fJ d39fK d39fN d39fP d39fS d3c8S d3c8T d3caJ d3caK,
BR-RS-Tapera,1,75,d329Z d32bN d32cS d32cT d32cY d32cZ d32dT d32eJ d32eK d32eN d32eP d32fJ d32fK,
BR-RS-Tapes,1,50,d1cH d1cM d1cV d1dH d1dR,
BR-RS-Taquara,1,75,d1feS d1feT d1feY d1feZ d1ffS d1ffT d1ffY d1ffZ d354J d354K d354N d354P d354Y d355J d355K d355N d355P d355S d355T d355Y d355Z d357N d357P d357Y d600S d600T d602J d602K,
BR-RS-Taquari,1,75,d1eaK d1eaN d1eaP d1eaS d1eaT d1eaY d1eaZ d1ebJ d1ebK d1ebS d1ebT d315N d340J d340K d340N d340P d340S d340Y d340Z d341J d341K d341S d341T,
BR-RS-TaquarucuSul,1,75,d2fcZ d2feJ d2feK d2feN d2feP d2feY d2ffJ d2ffK,
BR-RS-Tavares,1,50,d17H d17M d17R d17V,
BR-RS-TenentePortela,1,75,d2faJ d2faK d2faN d2faP d2faS d2faT d2faY d2faZ d2fbJ d2fbK d2fbN d2fbP d2fbS d2fbT d2fbY d2fbZ d850N d850P d851J,
BR-RS-TerraAreia,1,75,d604Y d605K d605P d605S d605T d605Y d605Z d607J d607N d610S d612J,
BR-RS-Teutonia,1,75,d342J d342K d342P d342Y d342Z d343K d343P d343S d343T d343Y d343Z d348N d348P d349J d349K d349N,
BR-RS-TioHugo,1,75,d32fN d32fP d32fY d32fZ d33aJ d33aK d33aS d33aT d390J,
BR-RS-TiradentesSul,1,75,d2edT d2eeK d2eeN d2eeP d2eeS d2eeT d2eeY d2eeZ d2efJ d2efK d2efS d2efT d844J d844K d844N d844P,
BR-RS-Toropi,1,75,d242Y d242Z d243J d243K d243P d243S d243T d243Y d243Z d246S d246T d249J d249N d24cJ,
BR-RS-Torres,1,75,d612Z d613S d613T d618Y d618Z d619J d619K d619N d619P d619S d619T d619Y d61aN d61aP,
BR-RS-Tramandai,1,75,d4a3Y d4a3Z d4a6S d4a6T d4a6Y d4a6Z d4a7T d4acJ d4acK d4acN d4acP d4adJ d4adK,
BR-RS-Travesseiro,1,75,d31cZ d31dK d31dS d31dT d31dY d31dZ d31eN d31eP d31fJ d31fK d31fN,
BR-RS-TresArroios,1,75,d3bcJ d3bcK d3bcN d3bcP d3bcS d3bcT d3bcY d3bcZ d3bdK d3bdS d3bdT d3beJ d3beK d3beN d3beP,
BR-RS-TresCachoeiras,1,75,d605Y d605Z d607N d607P d607S d607Y d607Z d610S d610T d612J d612K d612P d612S d612T d612Y d612Z d618J d618N,
BR-RS-TresCoroas,1,75,d356K d356P d356Y d357J d357K d357P d357S d357T d357Y d357Z d35dJ d35dN,
BR-RS-TresForquilhas,1,75,d606Z d607J d607K d607N d607P d607S d607T d607Y d607Z d60cN d60cP d60dJ d60dK d60dN d60dP,
BR-RS-TresMaio,1,75,d2e0Z d2e1K d2e1S d2e1T d2e1Y d2e1Z d2e2N d2e2P d2e3J d2e3K d2e3N d2e3P d2e3Y d2e3Z d2e4S d2e4T d2e4Y d2e4Z d2e6J d2e6K d2e6N d2e6S d2e6T d2e6Y d2e6Z d2ecJ,
BR-RS-TresPalmeiras,1,75,d3a6S d3a6T d3a6Y d3a6Z d3a7K d3a7S d3a7T d3a9N d3acJ d3acK d3acN d3acP d3adJ,
BR-RS-TresPassos,1,75,d2edS d2edT d2edY d2edZ d2efJ d2efK d2efN d2efP d2efY d2efZ d2f8S d2f8T d2f8Z d2faJ d2faK d2faN d2faS d2faT,
BR-RS-TrindadeSul,1,75,d3a9K d3a9N d3a9P d3a9S d3a9T d3a9Y d3a9Z d3abJ d3abN d3acK d3acN d3acP d3acS d3acT d3acY d3acZ d3adJ d3adK d3adS,
BR-RS-Triunfo,1,50,d1eR d1eV d1fR d34H d34M,
BR-RS-Tucunduva,1,75,d2b7Z d2e2P d2e2S d2e2T d2e2Y d2e2Z d2e3K d2e3P d2e3S d2e3T d2e3Y d2e8J d2e8N d2e8P d2e9J d2e9K,
BR-RS-Tunas,1,75,d30bY d30bZ d30eK d30eS d30eT d30eZ d321N d321P d324J d324K d324N d324P d324S d324Y,
BR-RS-Tupancireta,1,50,d24R d24V d25R d26H d26M d27H d27M d27R,
BR-RS-TupanciSul,1,75,d3ceK d3ceP d3ceS d3ceT d3ceY d3ceZ d3cfS d3cfT d3e4J d3e4N d3e4P d3e5J,
BR-RS-Tupandi,1,75,d346Y d346Z d347K d347S d347T,
BR-RS-Tuparendi,1,75,d2b5Z d2b7J d2b7K d2b7N d2b7P d2b7S d2b7T d2b7Y d2b7Z d2bdN d2e0T d2e0Z d2e2J d2e2K d2e2N d2e2P d2e2S d2e2T d2e2Y,
BR-RS-Turucu,1,75,d11fT d11fZ d131Y d131Z d133N d133P d134N d134P d134S d134T d134Y d134Z d135J d135K d135N d135P d135S d135Y d136J d136K d136N d136P,
BR-RS-Ubiretama,1,75,d29dT d29dZ d29eN d29eP d29fJ d29fK d29fN d29fP d29fY d29fZ,
BR-RS-UniaoSerra,1,75,d337T d337Z d33dJ d33dK d33dN d33dP d33dS d33dY d362T d368J d368K,
BR-RS-Unistalda,1,50,d20V d21R d22M d23H,
BR-RS-Uruguaiana,1,50,c5bM c5bV c5eH c5eM c5eR c5eV c5fH c5fM c5fR c5fV c74H c74M c74V c75H,
BR-RS-Vacaria,1,50,d37R d37V d3dH d3dM d3dR d3dV,
BR-RS-ValeReal,1,75,d358J d358K d358P d358S d358T d358Y,
BR-RS-ValeSol,1,75,d1baT d304Z d305J d305K d305N d305P d305S d305T d305Y d305Z d306N d306Y d306Z d307J d307K d307N d307P d307S d307T d307Y d307Z d310J d310K,
BR-RS-ValeVerde,1,75,d1bcT d1bcY d1bcZ d1bdS d1bdT d1bdY d1beK d1beN d1beP d1beS d1beT d1beY d1beZ d1bfJ d1bfK d1bfS d1bfT d1bfZ d314N d315J d315N,
BR-RS-Vanini,1,75,d36aZ d36bT d3c0J d3c0K d3c0N d3c0P d3c1J d3c1K,
